CustomerKey,Customer Code,Title,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,House Ownership,Cars Owned,Continent,City,State,CountryRegion,Address Line 1,Address Line 2,Phone,Date First Purchase,Customer Type,Company Name
643,11642,,"Hughes, Morgan",26-12-1970 00:00,M,F,50000,1,1,Bachelors,Skilled Manual,House Owner,1,North America,Oak Bay,British Columbia,Canada,3441 Wellington Ct.,,165-555-0182,13-08-2003 00:00,Person,
785,11784,,"Turner, Jose",19-12-1972 00:00,M,M,40000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Metchosin,British Columbia,Canada,6648 Choctaw Court,,189-555-0195,14-10-2003 00:00,Person,
1107,12106,,"Baker, Isaiah",08-06-1950 00:00,M,M,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Oak Bay,British Columbia,Canada,8868 Sudan Loop,,504-555-0174,15-12-2003 00:00,Person,
1108,12107,,"Gonzales, Nathan",15-08-1950 00:00,M,M,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Victoria,British Columbia,Canada,5616 Bayside Way,,459-555-0188,01-09-2003 00:00,Person,
1893,12892,,"Peterson, Brian",10-04-1972 00:00,M,M,40000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Royal Oak,British Columbia,Canada,1284 Poppy Pl.,,427-555-0137,18-08-2003 00:00,Person,
1896,12895,,"Anderson, Destiny",06-04-1970 00:00,M,F,50000,1,1,Bachelors,Skilled Manual,House Owner,0,North America,Burnaby,British Columbia,Canada,70 Tobi Drive,,868-555-0139,20-08-2003 00:00,Person,
2240,13239,,"Thomas, Matthew",15-04-1949 00:00,M,M,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,N. Vancouver,British Columbia,Canada,6740 Jalisco,,427-555-0141,25-11-2003 00:00,Person,
2392,13391,,"Malhotra, Brenda",27-02-1951 00:00,M,F,40000,2,1,Partial High School,Skilled Manual,House Owner,3,North America,Burnaby,British Columbia,Canada,5190 Jacqueline Way,,113-555-0198,04-04-2004 00:00,Person,
2861,13860,,"Watson, Olivia",09-11-1972 00:00,M,F,40000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Haney,British Columbia,Canada,2515 Live Oak,,454-555-0183,05-08-2003 00:00,Person,
3371,14370,,"Dominguez, Meghan",09-09-1972 00:00,M,F,40000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Burnaby,British Columbia,Canada,3610 Seal Way,,753-555-0119,14-01-2004 00:00,Person,
3372,14371,,"Lewis, Jeremiah",08-06-1972 00:00,M,M,40000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Sooke,British Columbia,Canada,2527 Mohawk Drive,,163-555-0125,16-09-2003 00:00,Person,
3562,14561,,"Miller, Eduardo",28-05-1970 00:00,M,M,50000,1,1,Bachelors,Skilled Manual,House Owner,1,North America,Shawnee,British Columbia,Canada,7268 Norcross Lane,,827-555-0174,05-08-2003 00:00,Person,
4341,15340,,"Barnes, Brittany",07-05-1951 00:00,M,F,40000,2,1,Partial High School,Skilled Manual,House Owner,3,North America,Burnaby,British Columbia,Canada,6876 Winthrop Street,,285-555-0118,17-09-2003 00:00,Person,
4469,15468,,"Foster, Emma",10-11-1970 00:00,M,F,50000,1,1,Bachelors,Skilled Manual,House Owner,1,North America,Shawnee,British Columbia,Canada,3718 Loma Linda,,573-555-0116,26-08-2003 00:00,Person,
4873,15872,,"Gonzalez, Gabriella",02-10-1972 00:00,M,F,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Victoria,British Columbia,Canada,5828 E. 102nd Street,,305-555-0149,05-05-2004 00:00,Person,
5772,16771,,"Walker, Ian",24-12-1972 00:00,M,M,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Cliffside,British Columbia,Canada,3686 Mac Court,,141-555-0176,27-08-2003 00:00,Person,
5773,16772,,"Parker, Morgan",15-01-1972 00:00,M,F,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Oak Bay,British Columbia,Canada,3382 Arrowwood Circle,,797-555-0113,16-09-2003 00:00,Person,
5949,16948,,"Lee, Emma",15-09-1970 00:00,M,F,50000,1,1,Bachelors,Skilled Manual,House Owner,1,North America,Shawnee,British Columbia,Canada,1105 O St.,,329-555-0193,06-10-2003 00:00,Person,
5951,16950,,"Edwards, Connor",15-11-1970 00:00,M,M,50000,1,1,Bachelors,Skilled Manual,House Owner,1,North America,Metchosin,British Columbia,Canada,8526 Krueger Drive,,119-555-0182,01-11-2003 00:00,Person,
5953,16952,,"Martin, Thomas",22-10-1970 00:00,M,M,50000,1,1,Bachelors,Skilled Manual,House Owner,1,North America,Newton,British Columbia,Canada,8348 Holiday Hill Dr.,,211-555-0119,30-11-2003 00:00,Person,
6386,17385,,"Martinez, Grace",03-02-1971 00:00,M,F,60000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Sooke,British Columbia,Canada,7625 Veronica Ct.,,200-555-0165,23-08-2003 00:00,Person,
6388,17387,,"Alexander, Aidan",14-06-1972 00:00,M,M,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Metchosin,British Columbia,Canada,9020 Starflower Dr.,,274-555-0118,25-08-2003 00:00,Person,
6389,17388,,"Ramirez, Garrett",05-04-1972 00:00,M,M,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,N. Vancouver,British Columbia,Canada,5514 Chilpancingo,,110-555-0185,06-03-2004 00:00,Person,
7093,18092,,"Baker, Eduardo",16-03-1949 00:00,M,M,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,N. Vancouver,British Columbia,Canada,7233 Leticia,,698-555-0189,04-06-2004 00:00,Person,
7117,18116,,"Li, Thomas",12-07-1952 00:00,M,M,70000,2,1,Partial High School,Skilled Manual,House Owner,3,North America,N. Vancouver,British Columbia,Canada,8389 Richard Ave.,,427-555-0142,14-04-2004 00:00,Person,
7369,18368,,"Hughes, Austin",09-02-1971 00:00,M,M,60000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Cliffside,British Columbia,Canada,826 Sycamore Drive,,332-555-0111,21-06-2004 00:00,Person,
7550,18549,,"Collins, Sierra",13-10-1970 00:00,M,F,50000,1,1,Bachelors,Skilled Manual,House Owner,0,North America,Victoria,British Columbia,Canada,9627 Kendall Rd,,756-555-0178,24-08-2003 00:00,Person,
8114,19113,,"Patterson, Aaron",11-10-1970 00:00,M,M,50000,1,1,Bachelors,Skilled Manual,House Owner,0,North America,Royal Oak,British Columbia,Canada,7197 Fox Way,,528-555-0110,24-12-2003 00:00,Person,
8682,19681,,"King, Morgan",09-09-1972 00:00,M,F,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Haney,British Columbia,Canada,3610 Seal Way,,883-555-0145,16-01-2004 00:00,Person,
8871,19870,,"Martin, James",17-10-1949 00:00,M,M,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,N. Vancouver,British Columbia,Canada,9996 Solano Drive,,627-555-0119,30-09-2003 00:00,Person,
8875,19874,,"Rogers, Sara",26-03-1950 00:00,M,F,40000,2,1,Partial High School,Skilled Manual,House Owner,3,North America,Westminster,British Columbia,Canada,2061 Normal Ave.,,120-555-0113,08-12-2001 00:00,Person,
9319,20318,,"Turner, Amanda",03-11-1971 00:00,M,F,60000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,N. Vancouver,British Columbia,Canada,6518 Wilke Drive,,765-555-0188,06-08-2002 00:00,Person,
9529,20528,,"Adams, Mason",05-10-1950 00:00,M,M,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Metchosin,British Columbia,Canada,9127 Grenola Dr.,,168-555-0134,07-09-2003 00:00,Person,
9652,20651,,"Cooper, Timothy",23-08-1970 00:00,M,M,50000,1,1,Bachelors,Skilled Manual,House Owner,0,North America,Westminster,British Columbia,Canada,3331 Buchanan St.,,912-555-0115,06-12-2002 00:00,Person,
10285,21284,,"Stewart, Cody",09-05-1970 00:00,M,M,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Shawnee,British Columbia,Canada,9848 Angi Lane,,605-555-0110,07-02-2003 00:00,Person,
10491,21490,,"Ward, Cole",06-11-1950 00:00,M,M,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Haney,British Columbia,Canada,594 Tosco Way,,158-555-0144,26-05-2004 00:00,Person,
10583,21582,,"Roberts, Amber",13-03-1972 00:00,M,F,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Cliffside,British Columbia,Canada,9665 Geneva Ave.,,597-555-0197,10-04-2003 00:00,Person,
10590,21589,,"Coleman, Vanessa",15-03-1970 00:00,M,F,50000,1,1,Bachelors,Skilled Manual,House Owner,0,North America,Port Hammond,British Columbia,Canada,3525 E. Watson Court,,663-555-0181,02-04-2003 00:00,Person,
10797,21796,,"Ward, Emma",10-04-1950 00:00,M,F,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Sooke,British Columbia,Canada,4313 Camby Rd.,,523-555-0149,19-02-2004 00:00,Person,
10804,21803,,"Thomas, Emily",22-09-1951 00:00,M,F,40000,2,1,Partial High School,Skilled Manual,House Owner,3,North America,Cliffside,British Columbia,Canada,1172 Flamingo Dr.,,380-555-0167,28-04-2004 00:00,Person,
11233,22232,,"Brooks, Paige",18-08-1972 00:00,M,F,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Haney,British Columbia,Canada,6052 Sandy Way,,876-555-0142,21-11-2001 00:00,Person,
11234,22233,,"Martin, Xavier",22-04-1972 00:00,M,M,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Haney,British Columbia,Canada,4539 Leeds Ct,,398-555-0127,18-11-2001 00:00,Person,
11235,22234,,"Gonzalez, Katherine",08-02-1972 00:00,M,F,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Shawnee,British Columbia,Canada,9424 Oakgrove,,474-555-0142,23-11-2001 00:00,Person,
11773,22772,,"Watson, Erin",13-12-1950 00:00,M,F,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Victoria,British Columbia,Canada,251 Steven Circle,,480-555-0169,24-09-2003 00:00,Person,
11786,22785,,"Perry, Oscar",13-01-1952 00:00,M,M,70000,2,1,Partial High School,Skilled Manual,House Owner,3,North America,N. Vancouver,British Columbia,Canada,6503 Geneva Lane,,678-555-0179,03-01-2002 00:00,Person,
12720,23719,,"James, Marcus",27-02-1949 00:00,M,M,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Shawnee,British Columbia,Canada,1318 Ramer Ct.,,149-555-0163,16-07-2004 00:00,Person,
12726,23725,,"Ware, Dennis",04-10-1950 00:00,M,M,40000,2,1,Partial High School,Skilled Manual,House Owner,3,North America,Westminster,British Columbia,Canada,9905 North 29th St.,,401-555-0138,03-04-2002 00:00,Person,
12830,23829,,"Rodriguez, Anthony",23-11-1972 00:00,M,M,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Langford,British Columbia,Canada,8539 Glazier Dr.,,439-555-0185,08-04-2002 00:00,Person,
12831,23830,,"White, Cameron",05-09-1972 00:00,M,M,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Metchosin,British Columbia,Canada,6096 Pheasant Circle,,297-555-0143,15-04-2002 00:00,Person,
12843,23842,,"Bryant, Connor",26-09-1970 00:00,M,M,40000,1,1,Bachelors,Skilled Manual,House Owner,1,North America,Langford,British Columbia,Canada,2495 Rachele Road,,182-555-0167,13-04-2002 00:00,Person,
13672,24671,,"Perry, Christian",14-11-1949 00:00,M,M,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Newton,British Columbia,Canada,716 Anchor Drive,,292-555-0195,21-06-2002 00:00,Person,
13779,24778,,"Baker, Sean",14-10-1971 00:00,M,M,70000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Langley,British Columbia,Canada,6132 Providence Dr.,,957-555-0110,05-07-2002 00:00,Person,
13787,24786,,"Adams, Haley",24-01-1970 00:00,M,F,40000,1,1,Bachelors,Skilled Manual,House Owner,0,North America,Port Hammond,British Columbia,Canada,8571 Mehaffey Way,,665-555-0117,19-07-2002 00:00,Person,
14885,25884,,"Evans, Elijah",19-10-1950 00:00,M,M,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Newton,British Columbia,Canada,3055 Mt. Trinity Ct.,,734-555-0154,12-12-2003 00:00,Person,
14886,25885,,"Washington, Hailey",17-10-1950 00:00,M,F,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Sooke,British Columbia,Canada,9276 Blackwood Drive,,380-555-0191,25-02-2004 00:00,Person,
15504,26503,,"Townsend, Jeremiah",03-02-1949 00:00,M,M,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Newton,British Columbia,Canada,6920 Merriewood Dr.,,155-555-0150,05-12-2002 00:00,Person,
15505,26504,,"Robinson, Jennifer",20-08-1949 00:00,M,F,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Royal Oak,British Columbia,Canada,1305 Rain Drop Circle,,905-555-0194,16-12-2002 00:00,Person,
15506,26505,,"Wright, Jennifer",17-08-1949 00:00,M,F,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Royal Oak,British Columbia,Canada,6675 Andrea Lane,,675-555-0169,08-08-2003 00:00,Person,
15528,26527,,"Hayes, Oscar",09-09-1952 00:00,M,M,70000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Burnaby,British Columbia,Canada,5897 Scottsdale Rd.,,150-555-0146,29-01-2004 00:00,Person,
16083,27082,,"Taylor, Zachary",08-03-1970 00:00,M,M,40000,1,1,Bachelors,Skilled Manual,House Owner,0,North America,Port Hammond,British Columbia,Canada,7598 Holland Circle,,483-555-0176,24-10-2002 00:00,Person,
16086,27085,,"Wilson, Christian",02-10-1970 00:00,M,M,40000,1,1,Bachelors,Skilled Manual,House Owner,1,North America,Newton,British Columbia,Canada,410 Cardinet Drive,,202-555-0153,27-11-2002 00:00,Person,
16253,27252,,"Stewart, Andrea",17-07-1971 00:00,M,F,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Oak Bay,British Columbia,Canada,3299 Blenheim Way,,614-555-0139,29-12-2002 00:00,Person,
16254,27253,,"Jai, Connor",15-04-1972 00:00,M,M,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Cliffside,British Columbia,Canada,7581 Whiteaben Drive,,259-555-0181,29-12-2002 00:00,Person,
16260,27259,,"Diaz, Angela",28-02-1970 00:00,M,F,40000,1,1,Bachelors,Skilled Manual,House Owner,0,North America,Royal Oak,British Columbia,Canada,5069 Kipling Court,,180-555-0159,20-12-2002 00:00,Person,
17046,28045,,"Thomas, Zachary",02-01-1950 00:00,M,M,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Haney,British Columbia,Canada,2262 Main Street,,185-555-0113,10-03-2004 00:00,Person,
17047,28046,,"Reed, Michelle",16-05-1950 00:00,M,F,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Langford,British Columbia,Canada,21 Red Tree Way,,989-555-0127,15-06-2004 00:00,Person,
17647,28646,,"Moore, Alexis",01-06-1972 00:00,M,F,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Oak Bay,British Columbia,Canada,4210 Bundros Court,,809-555-0120,20-02-2002 00:00,Person,
17648,28647,,"Foster, Hannah",09-09-1972 00:00,M,F,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Port Hammond,British Columbia,Canada,3754 Olive Ave.,,950-555-0181,20-02-2002 00:00,Person,
17649,28648,,"Harris, Dylan",24-04-1972 00:00,M,M,50000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Royal Oak,British Columbia,Canada,1876 Clemson Court,,774-555-0110,01-02-2002 00:00,Person,
17653,28652,,"Murphy, Mariah",23-06-1970 00:00,M,F,40000,1,1,Bachelors,Skilled Manual,House Owner,1,North America,Langford,British Columbia,Canada,904 Bales Court,,150-555-0123,12-03-2002 00:00,Person,
17820,28819,,"Bennett, Grace",11-10-1972 00:00,M,F,60000,1,1,Graduate Degree,Skilled Manual,House Owner,0,North America,Newton,British Columbia,Canada,5767 Oakmead,,362-555-0191,06-08-2002 00:00,Person,
17833,28832,,"Rodriguez, Joseph",05-05-1970 00:00,M,M,40000,1,1,Bachelors,Skilled Manual,House Owner,0,North America,Sooke,British Columbia,Canada,7685 Imperial Dr,,164-555-0128,07-08-2002 00:00,Person,
18013,29012,,"Taylor, Jeremiah",03-01-1950 00:00,M,M,40000,2,1,Partial High School,Skilled Manual,House Owner,2,North America,Royal Oak,British Columbia,Canada,5906 Walnut Place,,117-555-0116,25-04-2004 00:00,Person,
204,11203,,"Diaz, Luis",21-08-1948 00:00,M,M,40000,2,1,High School,Professional,House Owner,2,North America,Port Hammond,British Columbia,Canada,3682 Diablo View Road,,171-555-0126,24-08-2003 00:00,Person,
212,11211,,"Russell, Samantha",12-10-1949 00:00,M,F,40000,2,1,High School,Professional,House Owner,2,North America,Haney,British Columbia,Canada,9256 Village Oaks Dr.,,547-555-0121,05-08-2003 00:00,Person,
739,11738,,"Alexander, Elijah",09-10-1959 00:00,M,M,60000,4,3,Bachelors,Professional,House Owner,0,North America,Oak Bay,British Columbia,Canada,6933 Sutton Circle,,100-555-0155,06-08-2003 00:00,Person,
749,11748,,"Hill, Blake",18-07-1958 00:00,M,M,70000,5,4,Graduate Degree,Professional,House Owner,1,North America,Victoria,British Columbia,Canada,1315 Norse Drive,,171-555-0174,09-12-2003 00:00,Person,
1091,12090,,"Carter, Savannah",05-07-1948 00:00,M,F,40000,2,1,High School,Professional,House Owner,2,North America,Royal Oak,British Columbia,Canada,2582 South Ranchford Ct.,,838-555-0118,09-11-2003 00:00,Person,
1114,12113,,"Hughes, Nathan",23-08-1951 00:00,M,M,70000,2,1,High School,Professional,House Owner,2,North America,Langford,British Columbia,Canada,1771 Coastal Blvd.,,334-555-0173,23-08-2003 00:00,Person,
1115,12114,,"Richardson, Charles",07-11-1951 00:00,M,M,70000,2,1,High School,Professional,House Owner,2,North America,Metchosin,British Columbia,Canada,5466 Kaitlin Pl.,,385-555-0136,03-09-2003 00:00,Person,
1183,12182,,"Torres, Erin",07-12-1960 00:00,M,F,70000,5,4,High School,Professional,House Owner,4,North America,Cliffside,British Columbia,Canada,8700 Gloria Terrace,,402-555-0198,15-09-2003 00:00,Person,
2232,13231,,"Ross, Alexia",11-10-1948 00:00,M,F,40000,2,1,High School,Professional,House Owner,2,North America,Langley,British Columbia,Canada,1479 Megan Dr,,631-555-0118,26-10-2003 00:00,Person,
2304,13303,,"Martinez, Jonathan",04-10-1955 00:00,M,M,70000,4,3,High School,Professional,House Owner,0,North America,Oak Bay,British Columbia,Canada,5896 Mt. Dell,,507-555-0129,04-11-2003 00:00,Person,
3417,14416,,"Flores, Madison",28-04-1952 00:00,M,F,60000,3,1,High School,Professional,House Owner,2,North America,Oak Bay,British Columbia,Canada,2547 Boxer Blvd.,,848-555-0191,21-11-2003 00:00,Person,
3656,14655,,"Washington, Kayla",28-01-1959 00:00,M,F,70000,5,5,Graduate Degree,Professional,House Owner,3,North America,Westminster,British Columbia,Canada,8324 Rolling Hill Way,,110-555-0112,25-08-2003 00:00,Person,
4324,15323,,"Wilson, Eduardo",23-03-1948 00:00,M,M,40000,2,1,High School,Professional,House Owner,2,North America,Shawnee,British Columbia,Canada,8764 Pacific,,764-555-0184,23-05-2004 00:00,Person,
4537,15536,,"Thomas, Victoria",13-08-1963 00:00,M,F,60000,3,2,Graduate Degree,Professional,House Owner,0,North America,Langley,British Columbia,Canada,194 Hoover Court,,531-555-0149,26-01-2004 00:00,Person,
4560,15559,,"Flores, Devin",26-05-1959 00:00,M,M,60000,5,4,Bachelors,Professional,House Owner,1,North America,Cliffside,British Columbia,Canada,5812 Pepperridge Pl.,,116-555-0111,16-08-2003 00:00,Person,
4914,15913,,"Hughes, Antonio",16-06-1952 00:00,M,M,60000,3,1,High School,Professional,House Owner,2,North America,Newton,British Columbia,Canada,5305 Cowell Road,,955-555-0118,28-09-2003 00:00,Person,
5801,16800,,"Roberts, Jordan",21-06-1949 00:00,M,F,40000,2,1,High School,Professional,House Owner,2,North America,Langley,British Columbia,Canada,1935 Alamo Way,,115-555-0134,19-12-2003 00:00,Person,
6144,17143,,"Ross, David",03-09-1948 00:00,M,M,40000,2,1,High School,Professional,House Owner,2,North America,Oak Bay,British Columbia,Canada,405 Scenic Avenue,,553-555-0132,07-01-2004 00:00,Person,
7082,18081,,"Parker, Amanda",24-05-1948 00:00,M,F,40000,2,1,High School,Professional,House Owner,2,North America,Port Hammond,British Columbia,Canada,1130 Fillet Ave.,,978-555-0167,13-01-2004 00:00,Person,
7090,18089,,"Gonzales, Melanie",13-09-1949 00:00,M,F,40000,2,1,High School,Professional,House Owner,2,North America,Langford,British Columbia,Canada,7466 Firestone,,595-555-0173,01-06-2004 00:00,Person,
7091,18090,,"Smith, Lucas",05-09-1949 00:00,M,M,40000,2,1,High School,Professional,House Owner,2,North America,Langley,British Columbia,Canada,8176 Pena,,662-555-0157,23-10-2003 00:00,Person,
7526,18525,,"Lal, Jack",02-04-1963 00:00,M,M,60000,3,2,Graduate Degree,Professional,House Owner,0,North America,Metchosin,British Columbia,Canada,1306 B St.,,580-555-0160,08-06-2004 00:00,Person,
8001,19000,,"Blue, Makayla",12-11-1948 00:00,M,F,40000,2,1,High School,Professional,House Owner,2,North America,Westminster,British Columbia,Canada,3005 Potomac Drive,,674-555-0196,09-05-2004 00:00,Person,
8015,19014,,"Hernandez, Jonathan",06-07-1951 00:00,M,M,60000,2,1,High School,Professional,House Owner,2,North America,Metchosin,British Columbia,Canada,2966 St. George Dr.,,215-555-0172,18-11-2003 00:00,Person,
8016,19015,,"Griffin, Thomas",11-02-1951 00:00,M,M,60000,2,1,High School,Professional,House Owner,2,North America,Oak Bay,British Columbia,Canada,1889 String Drive,,813-555-0168,19-09-2003 00:00,Person,
8412,19411,,"Alexander, Sarah",02-04-1959 00:00,M,F,60000,4,3,Bachelors,Professional,House Owner,0,North America,Sooke,British Columbia,Canada,6732 Tanager Court,,281-555-0114,26-05-2004 00:00,Person,
8415,19414,,"Ashe, Alexis",26-04-1958 00:00,M,F,60000,3,2,Bachelors,Professional,House Owner,1,North America,Westminster,British Columbia,Canada,2328 Sand View Way,,535-555-0197,03-12-2003 00:00,Person,
8554,19553,,"Wang, Karen",05-10-1958 00:00,M,F,70000,5,4,Graduate Degree,Professional,House Owner,2,North America,Cliffside,British Columbia,Canada,2407 Erie Dr.,,308-555-0116,16-12-2003 00:00,Person,
8885,19884,,"Simmons, James",09-04-1951 00:00,M,M,60000,2,1,High School,Professional,House Owner,2,North America,Sooke,British Columbia,Canada,3445 Fine Drive,,151-555-0130,22-01-2002 00:00,Person,
9036,20035,,"Fernandez, Cesar",01-03-1963 00:00,M,M,70000,4,2,Bachelors,Professional,House Owner,2,North America,Cliffside,British Columbia,Canada,9699 Gilardy Drive,,677-555-0141,28-06-2002 00:00,Person,
9203,20202,,"Jones, Alexandra",02-12-1959 00:00,M,F,70000,5,5,Graduate Degree,Professional,House Owner,3,North America,Haney,British Columbia,Canada,4386 Ryan Rd.,,642-555-0111,10-06-2004 00:00,Person,
9520,20519,,"Diaz, Trevor",20-02-1948 00:00,M,M,40000,2,1,High School,Professional,House Owner,2,North America,Cliffside,British Columbia,Canada,1509 American Beauty Dr.,,772-555-0127,01-06-2004 00:00,Person,
10309,21308,,"Garcia, Kayla",17-06-1955 00:00,M,F,70000,4,3,High School,Professional,House Owner,0,North America,Sooke,British Columbia,Canada,1907 Galveston Ct.,,545-555-0149,11-06-2004 00:00,Person,
10653,21652,,"Bell, Julia",03-10-1963 00:00,M,F,70000,4,2,Bachelors,Professional,House Owner,2,North America,Vancouver,British Columbia,Canada,7516 Laguna Street,,362-555-0196,02-05-2003 00:00,Person,
10656,21655,,"Bryant, Zachary",21-06-1963 00:00,M,M,70000,4,2,Bachelors,Professional,House Owner,2,North America,Newton,British Columbia,Canada,2941 Jill Ave,,743-555-0146,30-06-2003 00:00,Person,
10657,21656,,"Hayes, Hannah",24-06-1963 00:00,M,F,70000,4,2,Bachelors,Professional,House Owner,3,North America,Victoria,British Columbia,Canada,296 Bel Air Dr.,,115-555-0130,17-02-2004 00:00,Person,
10659,21658,,"Powell, Jocelyn",18-09-1963 00:00,M,F,60000,3,2,Graduate Degree,Professional,House Owner,0,North America,Vancouver,British Columbia,Canada,5242 Miguel Drive,,864-555-0118,06-06-2003 00:00,Person,
10660,21659,,"Jenkins, Gabrielle",25-06-1963 00:00,M,F,60000,3,2,Graduate Degree,Professional,House Owner,0,North America,Haney,British Columbia,Canada,1661 Beauty St.,,625-555-0151,19-07-2001 00:00,Person,
12402,23401,,"Brooks, Evan",17-03-1959 00:00,M,M,60000,4,3,Bachelors,Professional,House Owner,1,North America,Vancouver,British Columbia,Canada,381 Marina Village Pkwy.,,895-555-0130,15-03-2004 00:00,Person,
12495,23494,,"Foster, Nicole",23-11-1955 00:00,M,F,70000,4,3,High School,Professional,House Owner,0,North America,N. Vancouver,British Columbia,Canada,6695 Kathleen Drive,,341-555-0124,19-06-2004 00:00,Person,
12731,23730,,"Rodriguez, Morgan",14-03-1951 00:00,M,F,60000,2,1,High School,Professional,House Owner,2,North America,Haney,British Columbia,Canada,5495 Glendale Circle,,162-555-0126,17-04-2002 00:00,Person,
12732,23731,,"Thompson, Jose",18-11-1951 00:00,M,M,60000,2,1,High School,Professional,House Owner,2,North America,N. Vancouver,British Columbia,Canada,935 Rheem Drive,,989-555-0126,17-04-2002 00:00,Person,
13333,24332,,"Thompson, Abigail",03-06-1963 00:00,M,F,60000,3,2,Graduate Degree,Professional,House Owner,0,North America,Metchosin,British Columbia,Canada,6738 Court Street,,792-555-0194,16-05-2002 00:00,Person,
13665,24664,,"Washington, Ian",13-05-1948 00:00,M,M,40000,2,1,High School,Professional,House Owner,2,North America,Langford,British Columbia,Canada,4444 Buckingham Dr.,,135-555-0185,29-06-2002 00:00,Person,
13683,24682,,"Rogers, Faith",22-12-1951 00:00,M,F,60000,2,1,High School,Professional,House Owner,2,North America,Newton,British Columbia,Canada,6465 Gary Drive,,624-555-0111,26-04-2004 00:00,Person,
13987,24986,,"Griffin, Isabelle",12-12-1951 00:00,M,F,60000,2,1,High School,Professional,House Owner,2,North America,Oak Bay,British Columbia,Canada,8609 Eagle Ct,,190-555-0110,05-05-2004 00:00,Person,
14102,25101,,"Baker, Wyatt",21-04-1959 00:00,M,M,60000,5,4,Bachelors,Professional,House Owner,1,North America,Newton,British Columbia,Canada,2230 May Way,,234-555-0183,05-07-2004 00:00,Person,
14982,25981,,"Howard, Isaiah",15-11-1963 00:00,M,M,70000,4,2,Bachelors,Professional,House Owner,4,North America,Sooke,British Columbia,Canada,2904 El Pueblo Pl.,,916-555-0156,15-09-2002 00:00,Person,
15096,26095,,"Kelly, Trinity",15-07-1955 00:00,M,F,70000,4,3,High School,Professional,House Owner,0,North America,Shawnee,British Columbia,Canada,290 Reed Way,,816-555-0169,13-02-2004 00:00,Person,
15489,26488,,"Rodriguez, Julia",13-10-1947 00:00,M,F,40000,2,1,High School,Professional,House Owner,2,North America,Cliffside,British Columbia,Canada,8742 Longbrood Way,,321-555-0114,27-08-2003 00:00,Person,
15497,26496,,"Griffin, Cassidy",08-11-1948 00:00,M,F,40000,2,1,High School,Professional,House Owner,2,North America,Westminster,British Columbia,Canada,5974 Sequoia Drive,,999-555-0198,27-11-2002 00:00,Person,
